RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
54,118800,2024-02-14 03:41:57.6052379,1,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,0,S-1-5-18,Process creation,NT AUTHORITY\SYSTEM,,"ProcessID: 10220, ProcessGUID: 817bddf3-3685-65cc-2e02-000000001900","RuleName: technique_id=T1218,technique_name=Signed Binary Proxy Execution","SHA1=32B8B2E3B3ECD8E194ACE65A5E5052C326D7CCAA,MD5=3A8464F2CECDF1D89430C64237949F20,SHA256=8CA4B8B7A2F8E6E7D1DF1AE46437FC252CD9C4B78CA3C7ADCAB721BD0F68B358,IMPHASH=0990A9500FF8DF93E0E059EE13E7C796",ParentProcess: C:\Windows\System32\services.exe,"ParentProcessID: 740, ParentProcessGUID: 817bddf3-307b-65cc-0b00-000000001900",ParentCommandLine: C:\Windows\system32\services.exe,C:\Windows\system32\msiexec.exe /V,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1218,technique_name=Signed Binary Proxy Execution""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:57.604""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2e02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10220""},{""@Name"":""Image"",""#text"":""C:\\Windows\\System32\\msiexec.exe""},{""@Name"":""FileVersion"",""#text"":""5.0.19041.3636 (WinBuild.160101.0800)""},{""@Name"":""Description"",""#text"":""Windows® installer""},{""@Name"":""Product"",""#text"":""Windows Installer - Unicode""},{""@Name"":""Company"",""#text"":""Microsoft Corporation""},{""@Name"":""OriginalFileName"",""#text"":""msiexec.exe""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\system32\\msiexec.exe /V""},{""@Name"":""CurrentDirectory"",""#text"":""C:\\Windows\\system32\\""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""},{""@Name"":""LogonGuid"",""#text"":""817bddf3-307b-65cc-e703-000000000000""},{""@Name"":""LogonId"",""#text"":""0x3E7""},{""@Name"":""TerminalSessionId"",""#text"":""0""},{""@Name"":""IntegrityLevel"",""#text"":""System""},{""@Name"":""Hashes"",""#text"":""SHA1=32B8B2E3B3ECD8E194ACE65A5E5052C326D7CCAA,MD5=3A8464F2CECDF1D89430C64237949F20,SHA256=8CA4B8B7A2F8E6E7D1DF1AE46437FC252CD9C4B78CA3C7ADCAB721BD0F68B358,IMPHASH=0990A9500FF8DF93E0E059EE13E7C796""},{""@Name"":""ParentProcessGuid"",""#text"":""817bddf3-307b-65cc-0b00-000000001900""},{""@Name"":""ParentProcessId"",""#text"":""740""},{""@Name"":""ParentImage"",""#text"":""C:\\Windows\\System32\\services.exe""},{""@Name"":""ParentCommandLine"",""#text"":""C:\\Windows\\system32\\services.exe""},{""@Name"":""ParentUser"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
55,118801,2024-02-14 03:41:57.7237491,7,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4432,DESKTOP-887GK2L,1,S-1-5-18,Image loaded,DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900","RuleName: technique_id=T1055,technique_name=Process Injection","SHA1=E37695676AE23AE265E2E9110371DD93FCBD2078,MD5=3398E4051E8F4E2FF3CF0F365FA9238D,SHA256=57EFA31B9F0116E46AB5E46C2E1764A79C507F751995DB2E1C8727BDCEB0C576,IMPHASH=47F306C12509ADBBC266F7DA43529A4D",Signed: true,Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,,C:\Windows\SysWOW64\mscoree.dll,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1055,technique_name=Process Injection""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:57.701""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""ImageLoaded"",""#text"":""C:\\Windows\\SysWOW64\\mscoree.dll""},{""@Name"":""FileVersion"",""#text"":""10.0.19041.1 (WinBuild.160101.0800)""},{""@Name"":""Description"",""#text"":""Microsoft .NET Runtime Execution Engine""},{""@Name"":""Product"",""#text"":""Microsoft® Windows® Operating System""},{""@Name"":""Company"",""#text"":""Microsoft Corporation""},{""@Name"":""OriginalFileName"",""#text"":""mscoree.dll""},{""@Name"":""Hashes"",""#text"":""SHA1=E37695676AE23AE265E2E9110371DD93FCBD2078,MD5=3398E4051E8F4E2FF3CF0F365FA9238D,SHA256=57EFA31B9F0116E46AB5E46C2E1764A79C507F751995DB2E1C8727BDCEB0C576,IMPHASH=47F306C12509ADBBC266F7DA43529A4D""},{""@Name"":""Signed"",""#text"":""true""},{""@Name"":""Signature"",""#text"":""Microsoft Windows""},{""@Name"":""SignatureStatus"",""#text"":""Valid""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
56,118802,2024-02-14 03:41:57.7273040,7,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4432,DESKTOP-887GK2L,1,S-1-5-18,Image loaded,DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900","RuleName: technique_id=T1055,technique_name=Process Injection","SHA1=53F0BCD0A2F21B77C0589D47C68539DCF2D70D6D,MD5=3ED8CA94264C230FAE496CDA693C3682,SHA256=8D1C6B8BB7769F30BD524F4444310696955180EDCD6BB68C4F82C67BFDC5506B,IMPHASH=5D336B857D2402F5D6C5C0D2740F08D3",Signed: true,Image: C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1055,technique_name=Process Injection""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:57.717""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""ImageLoaded"",""#text"":""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\mscoreei.dll""},{""@Name"":""FileVersion"",""#text"":""4.8.9093.0 built by: NET481REL1LAST_C""},{""@Name"":""Description"",""#text"":""Microsoft .NET Runtime Execution Engine""},{""@Name"":""Product"",""#text"":""Microsoft® .NET Framework""},{""@Name"":""Company"",""#text"":""Microsoft Corporation""},{""@Name"":""OriginalFileName"",""#text"":""mscoreei.dll""},{""@Name"":""Hashes"",""#text"":""SHA1=53F0BCD0A2F21B77C0589D47C68539DCF2D70D6D,MD5=3ED8CA94264C230FAE496CDA693C3682,SHA256=8D1C6B8BB7769F30BD524F4444310696955180EDCD6BB68C4F82C67BFDC5506B,IMPHASH=5D336B857D2402F5D6C5C0D2740F08D3""},{""@Name"":""Signed"",""#text"":""true""},{""@Name"":""Signature"",""#text"":""Microsoft Corporation""},{""@Name"":""SignatureStatus"",""#text"":""Valid""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
57,118803,2024-02-14 03:41:57.7814967,23,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,1,S-1-5-18,FileDelete (A file delete was detected),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900",RuleName: Executables,"SHA1=D99C6EC045E313BBACEFA6EF8607B35154B169CC,MD5=84A34BF3486F7B9B7035DB78D78BDD1E,SHA256=F85911C910B660E528D2CF291BAA40A92D09961996D6D84E7A53A7095C7CD96E,IMPHASH=8F2ADB9F59F915BA37A117C6317DAB73",TargetFilename: C:\Users\CYBERJ~1\AppData\Local\Temp\shiC46A.tmp,IsExecutable: True,Archived: true,C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""Executables""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:57.780""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\CYBERJ~1\\AppData\\Local\\Temp\\shiC46A.tmp""},{""@Name"":""Hashes"",""#text"":""SHA1=D99C6EC045E313BBACEFA6EF8607B35154B169CC,MD5=84A34BF3486F7B9B7035DB78D78BDD1E,SHA256=F85911C910B660E528D2CF291BAA40A92D09961996D6D84E7A53A7095C7CD96E,IMPHASH=8F2ADB9F59F915BA37A117C6317DAB73""},{""@Name"":""IsExecutable"",""#text"":""True""},{""@Name"":""Archived"",""#text"":""true""}]}}"
58,118804,2024-02-14 03:41:57.7874516,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,1,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 10220, ProcessGUID: 817bddf3-3685-65cc-2e02-000000001900","RuleName: technique_id=T1543,technique_name=Service Creation",Image: C:\Windows\system32\msiexec.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3393683511-3463148672-371912004-1001\\Device\HarddiskVolume3\Windows\SysWOW64\msiexec.exe,Details: Binary Data,,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1543,technique_name=Service Creation""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:57.780""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2e02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10220""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\msiexec.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\bam\\State\\UserSettings\\S-1-5-21-3393683511-3463148672-371912004-1001\\\\Device\\HarddiskVolume3\\Windows\\SysWOW64\\msiexec.exe""},{""@Name"":""Details"",""#text"":""Binary Data""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
59,118805,2024-02-14 03:41:57.7881524,1,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,1,S-1-5-18,Process creation,DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 6996, ProcessGUID: 817bddf3-3685-65cc-2f02-000000001900","RuleName: technique_id=T1218,technique_name=Signed Binary Proxy Execution","SHA1=9AB9B12901E1EA2DF943B45AD20D8732618608CD,MD5=898277AC5894C4E1412A49040053B0D3,SHA256=445A2E800DC68DF89ABF713F3B4B632D40AE6310EF3660B42D974BB582426BC5,IMPHASH=E4E40938E4BF6C66424859ED02171C41",ParentProcess: C:\Windows\System32\msiexec.exe,"ParentProcessID: 10220, ParentProcessGUID: 817bddf3-3685-65cc-2e02-000000001900",ParentCommandLine: C:\Windows\system32\msiexec.exe /V,C:\Windows\syswow64\MsiExec.exe -Embedding 5364C761FA9A55D636271A1CE8A6742D C,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1218,technique_name=Signed Binary Proxy Execution""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:57.787""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2f02-000000001900""},{""@Name"":""ProcessId"",""#text"":""6996""},{""@Name"":""Image"",""#text"":""C:\\Windows\\SysWOW64\\msiexec.exe""},{""@Name"":""FileVersion"",""#text"":""5.0.19041.3636 (WinBuild.160101.0800)""},{""@Name"":""Description"",""#text"":""Windows® installer""},{""@Name"":""Product"",""#text"":""Windows Installer - Unicode""},{""@Name"":""Company"",""#text"":""Microsoft Corporation""},{""@Name"":""OriginalFileName"",""#text"":""msiexec.exe""},{""@Name"":""CommandLine"",""#text"":""C:\\Windows\\syswow64\\MsiExec.exe -Embedding 5364C761FA9A55D636271A1CE8A6742D C""},{""@Name"":""CurrentDirectory"",""#text"":""C:\\Windows\\SysWOW64\\""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""},{""@Name"":""LogonGuid"",""#text"":""817bddf3-311e-65cc-a7ae-1b0000000000""},{""@Name"":""LogonId"",""#text"":""0x1BAEA7""},{""@Name"":""TerminalSessionId"",""#text"":""1""},{""@Name"":""IntegrityLevel"",""#text"":""Medium""},{""@Name"":""Hashes"",""#text"":""SHA1=9AB9B12901E1EA2DF943B45AD20D8732618608CD,MD5=898277AC5894C4E1412A49040053B0D3,SHA256=445A2E800DC68DF89ABF713F3B4B632D40AE6310EF3660B42D974BB582426BC5,IMPHASH=E4E40938E4BF6C66424859ED02171C41""},{""@Name"":""ParentProcessGuid"",""#text"":""817bddf3-3685-65cc-2e02-000000001900""},{""@Name"":""ParentProcessId"",""#text"":""10220""},{""@Name"":""ParentImage"",""#text"":""C:\\Windows\\System32\\msiexec.exe""},{""@Name"":""ParentCommandLine"",""#text"":""C:\\Windows\\system32\\msiexec.exe /V""},{""@Name"":""ParentUser"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
60,118806,2024-02-14 03:41:57.8446722,7,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4432,DESKTOP-887GK2L,1,S-1-5-18,Image loaded,DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 6996, ProcessGUID: 817bddf3-3685-65cc-2f02-000000001900","RuleName: technique_id=T1574.002,technique_name=DLL Side-Loading","SHA1=BB91AE1F2F7142B9099E3CC285F4F5B84DE568E4,MD5=B158D8D605571EA47A238DF5AB43DFAA,SHA256=CA763693CC25D316F14A9EBAD80EBF00590329550C45ADB7E5205486533C2504,IMPHASH=8B52E108EA5F90B3A554E42291127487",Signed: true,Image: C:\Windows\SysWOW64\msiexec.exe,,C:\Users\CYBERJ~1\AppData\Local\Temp\MSIC49A.tmp,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1574.002,technique_name=DLL Side-Loading""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:57.826""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2f02-000000001900""},{""@Name"":""ProcessId"",""#text"":""6996""},{""@Name"":""Image"",""#text"":""C:\\Windows\\SysWOW64\\msiexec.exe""},{""@Name"":""ImageLoaded"",""#text"":""C:\\Users\\CYBERJ~1\\AppData\\Local\\Temp\\MSIC49A.tmp""},{""@Name"":""FileVersion"",""#text"":""21.3.1.0""},{""@Name"":""Description"",""#text"":""Various custom actions""},{""@Name"":""Product"",""#text"":""Advanced Installer""},{""@Name"":""Company"",""#text"":""Caphyon LTD""},{""@Name"":""OriginalFileName"",""#text"":""AICustAct.dll""},{""@Name"":""Hashes"",""#text"":""SHA1=BB91AE1F2F7142B9099E3CC285F4F5B84DE568E4,MD5=B158D8D605571EA47A238DF5AB43DFAA,SHA256=CA763693CC25D316F14A9EBAD80EBF00590329550C45ADB7E5205486533C2504,IMPHASH=8B52E108EA5F90B3A554E42291127487""},{""@Name"":""Signed"",""#text"":""true""},{""@Name"":""Signature"",""#text"":""Caphyon SRL""},{""@Name"":""SignatureStatus"",""#text"":""Valid""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
61,118807,2024-02-14 03:41:57.8700003,23,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,1,S-1-5-18,FileDelete (A file delete was detected),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900",RuleName: Executables,"SHA1=BB91AE1F2F7142B9099E3CC285F4F5B84DE568E4,MD5=B158D8D605571EA47A238DF5AB43DFAA,SHA256=CA763693CC25D316F14A9EBAD80EBF00590329550C45ADB7E5205486533C2504,IMPHASH=8B52E108EA5F90B3A554E42291127487",TargetFilename: C:\Users\CYBERJ~1\AppData\Local\Temp\MSIC49A.tmp,IsExecutable: True,Archived: true,C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""Executables""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:57.857""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\CYBERJ~1\\AppData\\Local\\Temp\\MSIC49A.tmp""},{""@Name"":""Hashes"",""#text"":""SHA1=BB91AE1F2F7142B9099E3CC285F4F5B84DE568E4,MD5=B158D8D605571EA47A238DF5AB43DFAA,SHA256=CA763693CC25D316F14A9EBAD80EBF00590329550C45ADB7E5205486533C2504,IMPHASH=8B52E108EA5F90B3A554E42291127487""},{""@Name"":""IsExecutable"",""#text"":""True""},{""@Name"":""Archived"",""#text"":""true""}]}}"
62,118808,2024-02-14 03:41:57.8775705,7,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,1,S-1-5-18,Image loaded,DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 6996, ProcessGUID: 817bddf3-3685-65cc-2f02-000000001900","RuleName: technique_id=T1574.002,technique_name=DLL Side-Loading","SHA1=BB91AE1F2F7142B9099E3CC285F4F5B84DE568E4,MD5=B158D8D605571EA47A238DF5AB43DFAA,SHA256=CA763693CC25D316F14A9EBAD80EBF00590329550C45ADB7E5205486533C2504,IMPHASH=8B52E108EA5F90B3A554E42291127487",Signed: true,Image: C:\Windows\SysWOW64\msiexec.exe,,C:\Users\CYBERJ~1\AppData\Local\Temp\MSIC4E9.tmp,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1574.002,technique_name=DLL Side-Loading""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:57.873""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2f02-000000001900""},{""@Name"":""ProcessId"",""#text"":""6996""},{""@Name"":""Image"",""#text"":""C:\\Windows\\SysWOW64\\msiexec.exe""},{""@Name"":""ImageLoaded"",""#text"":""C:\\Users\\CYBERJ~1\\AppData\\Local\\Temp\\MSIC4E9.tmp""},{""@Name"":""FileVersion"",""#text"":""21.3.1.0""},{""@Name"":""Description"",""#text"":""Various custom actions""},{""@Name"":""Product"",""#text"":""Advanced Installer""},{""@Name"":""Company"",""#text"":""Caphyon LTD""},{""@Name"":""OriginalFileName"",""#text"":""AICustAct.dll""},{""@Name"":""Hashes"",""#text"":""SHA1=BB91AE1F2F7142B9099E3CC285F4F5B84DE568E4,MD5=B158D8D605571EA47A238DF5AB43DFAA,SHA256=CA763693CC25D316F14A9EBAD80EBF00590329550C45ADB7E5205486533C2504,IMPHASH=8B52E108EA5F90B3A554E42291127487""},{""@Name"":""Signed"",""#text"":""true""},{""@Name"":""Signature"",""#text"":""Caphyon SRL""},{""@Name"":""SignatureStatus"",""#text"":""Valid""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
63,118809,2024-02-14 03:41:57.8862146,23,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,1,S-1-5-18,FileDelete (A file delete was detected),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900",RuleName: Executables,"SHA1=BB91AE1F2F7142B9099E3CC285F4F5B84DE568E4,MD5=B158D8D605571EA47A238DF5AB43DFAA,SHA256=CA763693CC25D316F14A9EBAD80EBF00590329550C45ADB7E5205486533C2504,IMPHASH=8B52E108EA5F90B3A554E42291127487",TargetFilename: C:\Users\CYBERJ~1\AppData\Local\Temp\MSIC4E9.tmp,IsExecutable: True,Archived: true,C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""Executables""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:57.873""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\CYBERJ~1\\AppData\\Local\\Temp\\MSIC4E9.tmp""},{""@Name"":""Hashes"",""#text"":""SHA1=BB91AE1F2F7142B9099E3CC285F4F5B84DE568E4,MD5=B158D8D605571EA47A238DF5AB43DFAA,SHA256=CA763693CC25D316F14A9EBAD80EBF00590329550C45ADB7E5205486533C2504,IMPHASH=8B52E108EA5F90B3A554E42291127487""},{""@Name"":""IsExecutable"",""#text"":""True""},{""@Name"":""Archived"",""#text"":""true""}]}}"
64,118810,2024-02-14 03:41:57.8934877,7,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,1,S-1-5-18,Image loaded,DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 6996, ProcessGUID: 817bddf3-3685-65cc-2f02-000000001900","RuleName: technique_id=T1574.002,technique_name=DLL Side-Loading","SHA1=BB91AE1F2F7142B9099E3CC285F4F5B84DE568E4,MD5=B158D8D605571EA47A238DF5AB43DFAA,SHA256=CA763693CC25D316F14A9EBAD80EBF00590329550C45ADB7E5205486533C2504,IMPHASH=8B52E108EA5F90B3A554E42291127487",Signed: true,Image: C:\Windows\SysWOW64\msiexec.exe,,C:\Users\CYBERJ~1\AppData\Local\Temp\MSIC4FA.tmp,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""technique_id=T1574.002,technique_name=DLL Side-Loading""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:57.889""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3685-65cc-2f02-000000001900""},{""@Name"":""ProcessId"",""#text"":""6996""},{""@Name"":""Image"",""#text"":""C:\\Windows\\SysWOW64\\msiexec.exe""},{""@Name"":""ImageLoaded"",""#text"":""C:\\Users\\CYBERJ~1\\AppData\\Local\\Temp\\MSIC4FA.tmp""},{""@Name"":""FileVersion"",""#text"":""21.3.1.0""},{""@Name"":""Description"",""#text"":""Various custom actions""},{""@Name"":""Product"",""#text"":""Advanced Installer""},{""@Name"":""Company"",""#text"":""Caphyon LTD""},{""@Name"":""OriginalFileName"",""#text"":""AICustAct.dll""},{""@Name"":""Hashes"",""#text"":""SHA1=BB91AE1F2F7142B9099E3CC285F4F5B84DE568E4,MD5=B158D8D605571EA47A238DF5AB43DFAA,SHA256=CA763693CC25D316F14A9EBAD80EBF00590329550C45ADB7E5205486533C2504,IMPHASH=8B52E108EA5F90B3A554E42291127487""},{""@Name"":""Signed"",""#text"":""true""},{""@Name"":""Signature"",""#text"":""Caphyon SRL""},{""@Name"":""SignatureStatus"",""#text"":""Valid""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""}]}}"
65,118811,2024-02-14 03:41:57.9017847,23,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,3028,4412,DESKTOP-887GK2L,1,S-1-5-18,FileDelete (A file delete was detected),DESKTOP-887GK2L\CyberJunkie,,"ProcessID: 10672, ProcessGUID: 817bddf3-3684-65cc-2d02-000000001900",RuleName: Executables,"SHA1=BB91AE1F2F7142B9099E3CC285F4F5B84DE568E4,MD5=B158D8D605571EA47A238DF5AB43DFAA,SHA256=CA763693CC25D316F14A9EBAD80EBF00590329550C45ADB7E5205486533C2504,IMPHASH=8B52E108EA5F90B3A554E42291127487",TargetFilename: C:\Users\CYBERJ~1\AppData\Local\Temp\MSIC4FA.tmp,IsExecutable: True,Archived: true,C:\Users\CyberJunkie\Downloads\Preventivo24.02.14.exe.exe,False,C:\DFIR\Cases\unit42\Microsoft-Windows-Sysmon-Operational.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""Executables""},{""@Name"":""UtcTime"",""#text"":""2024-02-14 03:41:57.889""},{""@Name"":""ProcessGuid"",""#text"":""817bddf3-3684-65cc-2d02-000000001900""},{""@Name"":""ProcessId"",""#text"":""10672""},{""@Name"":""User"",""#text"":""DESKTOP-887GK2L\\CyberJunkie""},{""@Name"":""Image"",""#text"":""C:\\Users\\CyberJunkie\\Downloads\\Preventivo24.02.14.exe.exe""},{""@Name"":""TargetFilename"",""#text"":""C:\\Users\\CYBERJ~1\\AppData\\Local\\Temp\\MSIC4FA.tmp""},{""@Name"":""Hashes"",""#text"":""SHA1=BB91AE1F2F7142B9099E3CC285F4F5B84DE568E4,MD5=B158D8D605571EA47A238DF5AB43DFAA,SHA256=CA763693CC25D316F14A9EBAD80EBF00590329550C45ADB7E5205486533C2504,IMPHASH=8B52E108EA5F90B3A554E42291127487""},{""@Name"":""IsExecutable"",""#text"":""True""},{""@Name"":""Archived"",""#text"":""true""}]}}"
